metric,avg_power_W,avg_power_W,avg_power_W,avg_power_W,duration_s,duration_s,duration_s,duration_s,nodes,nodes,nodes,nodes,total_energy,total_energy,total_energy,total_energy,cores,req_walltime,count
machine,Desktop,Faster,Midway,Theta,Desktop,Faster,Midway,Theta,Desktop,Faster,Midway,Theta,Desktop,Faster,Midway,Theta,,,
func_name,,,,,,,,,,,,,,,,,,,
247,4.147962323414032,0.5716854746316149,2.525,0.8326898149337034,2843.6518409441906,4327.546134690588,1457.0,29016.375185817793,1.0,1.0,1.0,1.0,184837.3696613724,926730.8818675833,257014.80000000002,3578387.5117763653,16.0,3000.0,2.0
2470,4.1547836560121185,0.5935761699561085,4.03375,0.8330414233158379,1932.9307047584282,2613.2451179560903,1905.625,17521.196383577357,17.0,5.0,6.0,5.0,2135888.4287580634,3100491.7735952144,3645803.6375,13606738.016579019,272.0,10800.0,8.0
2471,4.119193552684142,0.472533572234023,4.131875,0.8312069168654915,622.8997449453412,798.3923439067183,736.625,5352.3063470905945,17.0,5.0,6.0,5.0,688304.2181646021,920968.8271808521,1428956.73875,4153862.2343724854,272.0,10800.0,8.0
2472,4.176144329930449,0.6578928850772416,2.55,0.8341424680002493,91200.67429947316,124543.62007827841,86403.0,835082.7249227439,17.0,5.0,6.0,5.0,100776745.10091785,149943900.91673875,130433968.8,648764705.2286984,272.0,86400.0,1.0
2473,4.176144031983147,0.6578933921566908,3.04,0.8341424526424335,80121.70946285316,105637.8798730905,86430.0,708312.6195081245,17.0,5.0,6.0,5.0,88534488.95645274,127182408.84126376,141994118.4,550278686.912822,272.0,86400.0,2.0
2474,4.11635045399109,0.4622844469172305,3.5100000000000002,0.8310603681790965,681.0783903309373,909.687331452225,703.0,6098.592021473771,17.0,5.0,6.0,5.0,752591.6213156857,1046814.8456680673,1244816.16,4732802.703371879,272.0,900.0,1.0
2475,4.1701863699667605,0.6406126917184024,8.363333333333335,0.8338353625141097,6079.513192679381,8065.775103333474,6419.333333333333,54080.99207695688,18.0,5.0,6.0,5.0,7113030.435434876,9755526.39604243,15791560.0,42731803.00880655,288.0,28800.0,3.0
2476,4.175293654211584,0.6554582423625843,8.825,0.8340986526543477,27703.95747299842,36108.26888150525,31052.0,242108.4454651649,18.0,5.0,6.0,5.0,32413630.24340815,43827204.790821075,76387920.0,191319035.51555568,288.0,36000.0,1.0
2477,4.175947554931744,0.6573312047851231,8.99,0.8341323251523608,66705.63306743992,91814.07291203145,61188.0,615627.0056299816,18.0,5.0,6.0,5.0,78045590.6889047,111490874.22191873,150522480.0,486486996.1587139,288.0,86340.0,1.0
2478,4.175960358158845,0.6573672032633134,9.0,0.8341330184715521,57213.02294544393,75205.12371743865,62354.333333333336,504257.37698524195,18.0,5.0,6.0,5.0,66939236.8461694,91323217.78294541,153391660.0,398479462.99184227,288.0,86340.0,3.0
2479,4.175912741451228,0.657232491140926,8.201875000000001,0.8341305306772512,58276.99192192502,78508.93113780346,58204.75,526411.997554177,18.0,5.0,6.0,5.0,68184080.54865228,95332057.08813943,143183685.0,415986338.49072176,288.0,86340.0,8.0
248,4.029727798042597,0.1517326614303924,3.375,0.8265953679058679,257.1609678109231,331.2836677528414,300.0,2220.3090457578855,1.0,1.0,1.0,1.0,16715.462907710003,68717.41673087745,57000.0,273598.74979405483,16.0,3000.0,1.0
2480,4.17485704157072,0.6542042300869491,4.29,0.8340761141945967,21044.561038931603,27506.553795355045,23371.0,184433.20968731664,18.0,5.0,6.0,5.0,24622136.415549975,33376749.948473144,47946073.92,145741689.76898125,288.0,86340.0,1.0
2481,4.176135742973068,0.657869201064647,2.3228947368421053,0.8341420253820148,126362.00974536569,185045.04145602355,84923.36842105263,1240767.985018344,18.0,5.0,6.0,5.0,147843551.40207785,224730972.36451495,126110665.7471468,980495687.1351696,288.0,86400.0,19.0
2482,4.175994674654729,0.6574664061468248,6.449583333333333,0.834134735371016,70524.17576641474,96668.48265795452,65809.33333333333,648176.1452213684,18.0,5.0,6.0,5.0,82513285.64670525,117389403.33007148,161890960.0,512208756.2337457,288.0,86400.0,12.0
2483,4.158534590783596,0.6053015927075999,9.015,0.8332347895365031,1241.95977365344,1295.0079817522446,2295.0,8681.794090388423,19.0,5.0,7.0,5.0,1533820.3204619982,1565679.781048852,6586650.0,6974114.502711665,304.0,3600.0,1.0
2484,4.176144189050723,0.6578931559141634,3.055,0.8341424927924703,80662.25471536977,106564.84661809384,86416.0,714528.2846260999,19.0,5.0,7.0,5.0,99617884.57348166,130541885.89187649,162524299.52,574180151.5150127,304.0,86400.0,1.0
2485,4.142400834559489,0.553130471322217,9.175,0.8324031457132415,1396.255744857415,1943.5888200128536,1221.0,13031.121778183115,20.0,5.0,7.0,5.0,1815132.4683146395,2336197.1645356715,3504270.0,10638203.941306937,320.0,1200.0,1.0
2486,4.173353149951746,0.6498631012747575,8.685,0.8339985954852464,11275.829244503078,14702.128746160937,12623.333333333334,98578.22077153665,20.0,5.0,7.0,5.0,14658578.017854001,18127080.679157652,36228966.66666667,80526532.67839192,320.0,12600.0,3.0
2487,4.173353986775667,0.6498661070841026,8.615,0.8339986167788854,9765.1684082703,12124.141741305895,12627.333333333334,81291.84728004309,20.0,5.0,7.0,5.0,12694718.930751389,14948547.29928921,36240446.66666667,66405648.22384973,320.0,12600.0,3.0
2488,4.1737602964752725,0.651042166794767,8.590000000000002,0.8340195535323431,14183.043555551152,19016.457007154284,14418.333333333334,127506.83015442613,20.0,5.0,7.0,5.0,18437956.622216497,23453633.35223626,41380616.66666667,104158577.24340439,320.0,14400.0,3.0
2489,4.173762427449528,0.6510473055509919,8.695,0.8340196918614706,12838.244295344506,16719.56573540656,14427.333333333334,112105.30761923303,20.0,5.0,7.0,5.0,16689717.583947858,20620827.909837846,41406446.66666667,91577290.10789917,320.0,14400.0,3.0
249,4.084146188972778,0.34169215566341143,3.45,0.8294003861509377,440.6785414608006,585.0753207491014,465.0,3922.0238412042954,1.0,1.0,1.0,1.0,28644.10519495204,123139.09111472133,88908.0,483469.4719466809,16.0,3000.0,1.0
2490,4.174079042833096,0.6519631275973128,8.613333333333333,0.8340359758498684,15591.962043691228,20771.43555395893,16224.166666666666,139274.0338649308,20.0,5.0,7.0,5.0,20269550.656798597,25624228.67111033,46563358.33333333,113771776.1441392,320.0,16200.0,6.0
2491,4.173511412869505,0.6503222504015692,2.885,0.8340067773218953,13023.57692404548,17452.422586924113,13266.0,117019.76606742764,20.0,5.0,7.0,5.0,16930650.001259122,21520636.74573727,24876403.2,95591360.29095958,320.0,17940.0,1.0
2492,4.174351716086712,0.6527491216233601,8.634285714285713,0.8340500669855905,15042.935551534196,19136.743491154437,18170.0,128312.17608929425,20.0,5.0,7.0,5.0,19555816.216994453,23612439.679899734,52147900.0,104817706.14906153,320.0,21600.0,7.0
2493,4.174454487889895,0.6530458692100836,8.68125,0.834055339563766,16194.329605802526,20790.929694490933,19032.75,139403.8359613181,20.0,5.0,7.0,5.0,21052628.487543285,25655480.77814107,54623992.5,113878674.17527175,320.0,21600.0,4.0
2494,4.154309050244286,0.5920086128424187,8.229,0.8330169595671816,2302.10757660314,3257.914844189531,1863.8,21843.96289665813,20.0,5.0,7.0,5.0,2992739.849584082,3956551.082547827,5349106.0,17837024.891425166,320.0,23400.0,5.0
2495,4.154445879699307,0.5924435225976509,8.277000000000001,0.8330240427548516,2017.647080260006,2768.6539479242865,1875.2,18563.280917460044,20.0,5.0,7.0,5.0,2622941.204338008,3362757.047906284,5381824.0,15158175.485933123,320.0,23400.0,5.0
2496,4.155705487183572,0.5964359330893674,8.248999999999999,0.8330889394810643,1552.2745090240953,1934.7317668205533,1987.2,12971.482712290774,20.0,5.0,7.0,5.0,2017956.8617313239,2352361.995909869,5703264.0,10592363.100169295,320.0,25200.0,5.0
2497,4.174333124628055,0.6526951600890637,8.688333333333333,0.8340491086812407,18074.051046276043,24359.7818180731,18021.666666666668,163334.66017646092,20.0,5.0,7.0,5.0,23496266.360158857,30056620.105439134,51722183.333333336,133427383.97287129,320.0,32400.0,3.0
2498,4.131165114029294,0.5147610007354011,7.9350000000000005,0.831823995897435,889.6074840474071,1186.0418872420635,924.0,7951.5813507198845,20.0,5.0,7.0,5.0,1156489.7292616293,1411061.9292361801,2651880.0,6489950.918210926,320.0,3540.0,2.0
2499,4.175019699584002,0.6546723655043964,0.47,0.8340844984685004,12966.4129955828,12876.158653854007,25746.5,86330.13664316735,20.0,5.0,7.0,5.0,16856336.89425764,15895555.498449478,28382941.6,70523696.34565672,320.0,35940.0,2.0
25,4.162902498479154,0.618798263984334,4.1899999999999995,0.8334599123755032,2000.7869980124024,2328.355800193843,3022.0,15610.543306946778,1.0,1.0,1.0,1.0,130051.15487080616,500365.45947330276,613586.88,1925331.9566720154,16.0,10800.0,1.0
250,4.1751790068305406,0.6551290433006491,1.7476136363636363,0.8340927380547583,37720.52416546381,54078.065420660416,28583.775974025975,362603.4906523401,1.0,1.0,1.0,1.0,2451834.0707551474,11652853.19143678,4686647.87920307,44725502.98530019,16.0,32399.0,308.0
2500,4.17500576655662,0.6546327920929118,3.0850000000000004,0.8340837579340664,21605.890641765982,27690.241242258806,25527.0,185664.20188163145,20.0,5.0,7.0,5.0,28087657.834295776,34183118.05352205,49501958.400000006,151670349.5050606,320.0,35940.0,6.0
2501,4.174787560202163,0.6540042792845449,2.3475,0.8340725327490014,19574.277351158515,25316.640186315824,22485.5,169749.3035256383,20.0,5.0,7.0,5.0,25446560.556506068,31247857.31704016,38297303.6,138668751.02678367,320.0,35940.0,2.0
2502,4.153921408553314,0.5908433972600285,4.105,0.8329970073452763,1533.9012137325192,1958.3721833327922,1834.0,13130.050419588879,20.0,5.0,7.0,5.0,1994071.577852275,2377600.695564076,4155110.400000001,10721461.396633124,320.0,3599.0,2.0
2503,4.162659842979322,0.6180608829339783,3.465,0.8334474237276827,3200.314031433733,4392.904825664132,2970.0,29454.137705219695,20.0,5.0,7.0,5.0,4160408.2408638527,5371553.889568105,6120576.000000001,24055287.798202273,320.0,3600.0,1.0
2504,4.118573517290308,0.4697400228642163,8.685,0.8311749217569148,968.7182875171491,1391.6672633723967,727.0,9330.440883826319,20.0,5.0,7.0,5.0,1259333.7737722937,1635649.9248338048,2086490.0,7613415.59700747,320.0,3600.0,2.0
2505,4.1746152571087345,0.6535079909198354,8.62525,0.8340636802842569,20310.261046648968,27265.22036037935,20553.55,182815.89459385688,20.0,5.0,7.0,5.0,26403339.36064366,33648623.47089222,58988688.5,149342373.3416328,320.0,36000.0,20.0
2506,4.173148949803706,0.6492736727571213,2.53,0.8339880505605767,5485.094777638345,5090.532158365433,11885.0,34129.09182126241,20.0,5.0,7.0,5.0,7130623.210929848,6275442.98576462,20936616.0,27879242.023427945,320.0,36000.0,1.0
2507,4.175476606412344,0.6559842907765865,3.315,0.8341080276454804,26967.310834011496,33065.80792143808,36029.0,221705.98207508036,20.0,5.0,7.0,5.0,35057504.08421495,40833461.298129834,72519171.2,181114846.75756603,320.0,36000.0,2.0
2508,4.174567637417637,0.6533721720014664,4.59,0.8340611690855264,23171.11328719628,32313.85113640478,20082.0,216669.01559597353,20.0,5.0,7.0,5.0,30122447.273355164,39877848.16768685,48614505.6,176996826.56261355,320.0,43140.0,1.0
2509,4.17456822336856,0.6533724136419411,10.82875,0.8340612269420941,19531.014167914575,26105.104984593236,20082.75,175037.0379158583,20.0,5.0,7.0,5.0,25390318.418288946,32215766.353899248,57637492.5,142987684.96713346,320.0,43200.0,4.0
251,4.175349949232186,0.6556198239121375,0.38,0.8341015213218549,19589.746260499323,21775.046851439798,32428.0,145998.35494125448,1.0,1.0,1.0,1.0,1273333.506932456,4692303.042663871,4607370.24,18008258.24300981,16.0,32400.0,1.0
2510,4.175667627170958,0.6565306663290533,3.313333333333333,0.8341178961612994,82365.47475443219,124965.80557940165,43235.0,837927.6771336644,20.0,5.0,7.0,5.0,107075117.18076184,154343993.472612,87000349.33333333,684517973.2030535,320.0,43200.0,3.0
2511,4.175668000412264,0.6565313716992096,2.81,0.8341179474953916,37164.37519438198,47867.807075131,43246.0,320956.6047407444,20.0,5.0,7.0,5.0,48313687.752696574,59121051.704575315,80056995.2,262195145.20947003,320.0,43200.0,1.0
2512,4.175705224864376,0.6566380442552249,2.0549999999999997,0.834119834149803,64637.386800435226,94093.87523945341,45005.25,630919.2006150087,20.0,5.0,7.0,5.0,84028602.8405658,116217619.9488013,72440450.39999999,515409470.4115083,320.0,57540.0,4.0
2513,4.175748763407349,0.6567622705821811,1.797,0.8341220975148467,94378.39203712858,144016.2914742514,47243.5,965667.044341636,20.0,5.0,7.0,5.0,122691909.64826715,177883728.06973314,72142714.24,788871824.9566063,320.0,57540.0,10.0
2514,4.171331394985247,0.6439729300898787,8.446666666666667,0.8338944166025317,9276.750581076416,13021.893728892897,7804.333333333333,87313.18051318925,20.0,5.0,7.0,5.0,12059775.75539934,16030880.131287757,22398436.666666664,71321440.87449649,320.0,57600.0,3.0
2515,4.170906679737449,0.642729088561249,8.425,0.83387249117621,6523.292256131123,8533.19409076087,7226.0,57214.94978207118,20.0,5.0,7.0,5.0,8480279.93297046,10501574.202380603,20738620.0,46735413.64647433,320.0,7200.0,1.0
2516,4.166512625053496,0.6297131740687022,2.695,0.8336459613240356,3549.68712966523,4585.069511550818,4095.0,30742.30829020083,20.0,5.0,7.0,5.0,4614593.268564799,5623625.425481764,7429968.0,25109293.926939845,320.0,7200.0,1.0
2517,4.168967055092317,0.6370095411902194,9.22,0.8337725442334928,4343.562919031111,5471.132558286262,5399.0,36683.27007361269,20.0,5.0,7.0,5.0,5646631.794740444,6723163.237281755,15495130.0,29963159.63491271,320.0,7200.0,1.0
2518,4.175574582436744,0.6562637719556029,3.635,0.8341131267520672,30043.195338545414,37107.09602506848,39386.5,248803.24636225944,20.0,5.0,7.0,5.0,39056153.94010904,45827427.122888856,83310324.8,203251402.70541522,320.0,72000.0,4.0
2519,4.176048659433769,0.6576208579348268,3.6125,0.8341375143614647,60079.40858248544,76624.083098504,72023.5,513768.8884260437,20.0,5.0,7.0,5.0,78103231.15723108,94664355.66099304,151825538.0,419710137.76966894,320.0,72000.0,2.0
252,4.1735278531139715,0.6503681654381184,10.431000000000001,0.834007600631285,11884.62226965446,15485.478653636497,13333.9,103830.64534053585,1.0,1.0,1.0,1.0,772500.4475275398,3335663.3214818295,4038784.9744,12806899.745738275,16.0,32400.0,10.0
2520,4.176025285793343,0.6575532745463589,6.675625,0.83413635235259,65635.55272511883,87126.37586203682,69164.875,584191.6399880787,20.0,5.0,7.0,5.0,85326218.54265448,107637410.05776827,198503191.25,477239956.762894,320.0,86340.0,8.0
2521,4.169759061518158,0.6393542916068558,7.38,0.8338133367251419,4231.520846869447,5056.8243181185235,6021.0,33904.97524810619,20.0,5.0,7.0,5.0,5500977.100930281,6217837.671572603,17280270.0,27694270.96028457,320.0,86340.0,1.0
2522,4.164585827620242,0.6239056581584881,4.845,0.8335466802654113,3024.343892179916,3923.5109997536724,3441.6666666666665,26306.5222085819,20.0,5.0,7.0,5.0,3931647.0598338908,4804927.002777397,8612426.666666664,21485455.77673341,320.0,86340.0,3.0
2523,4.1761406596744415,0.6578836217227549,3.562857142857143,0.8341422788154004,59064.20577358604,69942.77720122489,85816.57142857143,468963.734243737,20.0,5.0,7.0,5.0,76783467.50566186,86415893.05637217,179538075.03673473,383108446.7824876,320.0,86340.0,7.0
2524,4.176013648222544,0.6575195879078289,5.682,0.8341357517012853,58982.17381622899,76259.31693505782,67825.06666666667,511324.3596196732,20.0,5.0,7.0,5.0,76676825.96109769,94211238.14492121,187891712.6826667,417712855.0946713,320.0,86340.0,15.0
2525,4.1308252679643855,0.5138688096713485,3.435,0.8318065067989859,1058.1093211197308,1475.229405725731,919.0,9890.694022815753,20.0,5.0,7.0,5.0,1375542.1174556501,1754693.9420568591,1885052.7999999998,8072567.678928178,320.0,86340.0,1.0
2526,4.168617704189167,0.6359915389944153,0.02,0.8337545049942282,1106.7299491062877,33.35479229760876,5168.0,221.00067740821942,20.0,5.0,7.0,5.0,1438748.933838174,40976.93912463146,4953011.2,180513.67190120197,320.0,86340.0,1.0
2527,4.176045931602768,0.6576125248653374,0.318,0.8341373960181543,37995.15506619371,39088.805446086466,71658.0,262080.8573766372,20.0,5.0,7.0,5.0,49393701.58605182,48291717.75611731,75510334.08,214100133.61102355,320.0,86340.0,5.0
2528,4.175965162947158,0.6573821504288957,10.945,0.8341332327647258,64309.09397230875,87129.79984287276,62851.0,584216.6525513132,20.0,5.0,7.0,5.0,83601822.16400138,107636868.8988316,180382370.0,477259806.91205853,320.0,86400.0,2.0
2529,4.175707641250903,0.6566438997150549,3.31,0.8341199936201952,32067.724336355583,38507.58415350899,45106.0,258192.18567334057,20.0,5.0,7.0,5.0,41688041.637262255,47561720.230039775,90717187.2,210921946.68565926,320.0,86400.0,1.0
253,4.17305442954505,0.6489968484535932,5.19875,0.8339832344654567,8983.63874189481,11171.514058127848,11567.5,74904.46516977841,1.0,1.0,1.0,1.0,583936.5182231627,2406164.8205750887,2535364.65,9238996.258886777,16.0,32400.0,4.0
2530,4.175557670877986,0.6562150174877303,9.064949494949495,0.834112254192263,36140.58218762188,47733.125703276346,38755.46464646464,320054.9759752595,20.0,5.0,7.0,5.0,46982756.84390845,58949875.8996565,111228183.53535353,261458005.5787685,320.0,86400.0,99.0
2531,4.175208179735182,0.6552136389802793,2.595,0.8340942137550765,21802.46620503424,26714.596708639594,29180.0,179120.95036306037,20.0,5.0,7.0,5.0,28343206.066544514,32983667.42583025,52010432.0,146325722.14292768,320.0,86400.0,1.0
2532,4.175887715878327,0.6571606601131842,9.0225,0.834129240723848,42111.16361626555,51651.95264566999,56212.0,346326.506650893,20.0,5.0,7.0,5.0,54744512.70114522,63805213.47677603,161328440.0,282921519.78927183,320.0,86400.0,2.0
2533,4.175964304239436,0.6573788563743789,0.8708333333333332,0.8341331885022847,48085.135565244025,59498.059977166624,62740.916666666664,398935.4830215179,20.0,5.0,7.0,5.0,62510676.23481723,73501596.79636668,77213154.77777776,325899420.12885493,320.0,86400.0,12.0
2534,4.176113197860007,0.6578050685706548,7.861896551724138,0.8341408632849294,72737.01241602107,94930.5024123713,81169.44827586207,636517.3385687136,20.0,5.0,7.0,5.0,94558116.14082739,117286409.9803019,232956316.55172414,519986975.3454429,320.0,86400.0,29.0
2535,4.17613626710419,0.6578714128088813,7.703999999999999,0.8341420213441055,83804.44534632184,112411.2911789423,85058.4,753731.3352066382,20.0,5.0,7.0,5.0,108945778.9502184,138886269.44035548,244117607.99999997,615742307.8035412,320.0,86400.0,5.0
2536,4.175946034810381,0.6573266355181259,2.8542857142857145,0.834132278780267,39469.21447415189,45411.93367308722,61043.857142857145,304483.2617105466,20.0,5.0,7.0,5.0,51309978.81639746,56099383.55849927,113869467.00408164,248739175.36194196,320.0,86400.0,7.0
2537,4.176013831045154,0.657520470078244,8.325,0.8341357611447179,63751.80702075173,84382.12632333387,67859.0,565790.8397077944,20.0,5.0,7.0,5.0,82877349.12697725,104246231.59863968,194755330.0,462207801.11236537,320.0,86400.0,2.0
2538,4.175700757420035,0.6566246170345725,2.79,0.8341196382814849,35464.18869185639,44418.844437678796,44776.28571428572,297829.5157464839,20.0,5.0,7.0,5.0,46103445.29941331,54862597.69838368,82603291.88571429,243302377.0026484,320.0,86400.0,7.0
