Job_unique_id, Job_shared_id, User_id, Selected_endpoint, Credit_lost, New_credit, Job_end_time
24, 118, 0, 2, 0.030417, 985.686312, 463.684802
25, 118, 1, 2, 0.030417, 981.429158, 464.217596
26, 118, 2, 3, 0.067142, 975.386215, 325.551004
27, 118, 3, 1, 0.049588, 971.808680, 382.381826
28, 119, 0, 1, 0.000294, 985.686018, 382.385879
29, 119, 1, 2, 0.000327, 981.428830, 464.223273
30, 119, 2, 3, 0.002250, 975.383965, 325.576787
31, 119, 3, 3, 0.002250, 971.806430, 325.602570
0, 120, 0, 2, 0.889830, 984.796188, 475.438630
1, 120, 1, 2, 0.996811, 980.432019, 486.653986
2, 120, 2, 3, 1.498213, 973.885752, 341.864220
3, 120, 3, 1, 0.953236, 970.853194, 399.272433
4, 121, 0, 1, 0.002486, 984.793701, 399.326390
5, 121, 1, 2, 0.002546, 980.429474, 486.697638
6, 121, 2, 0, 0.003434, 973.882319, 5.051421
7, 121, 3, 1, 0.002508, 970.850686, 399.380347
8, 122, 0, 2, 0.015681, 984.778020, 486.957169
9, 122, 1, 2, 0.015681, 980.413793, 487.216699
10, 122, 2, 3, 0.045591, 973.836728, 342.383611
11, 122, 3, 2, 0.015681, 970.835005, 487.476230
12, 123, 0, 2, 0.001493, 984.776527, 487.502286
13, 123, 1, 2, 0.001493, 980.412300, 487.528341
14, 123, 2, 3, 0.011672, 973.825056, 342.517331
15, 123, 3, 1, 0.002085, 970.832920, 399.425433
16, 124, 0, 3, 0.011908, 984.764619, 342.655024
17, 124, 1, 2, 0.188647, 980.223652, 490.822608
18, 124, 2, 3, 0.011908, 973.813148, 342.792717
19, 124, 3, 2, 0.188647, 970.644273, 494.116875
20, 125, 0, 2, 0.002156, 984.762464, 494.154488
21, 125, 1, 2, 0.002156, 980.221497, 494.192102
22, 125, 2, 3, 0.009122, 973.804026, 342.897889
23, 125, 3, 1, 0.034892, 970.609380, 400.186568
24, 126, 0, 2, 0.030417, 984.732046, 494.724896
25, 126, 1, 2, 0.030417, 980.191080, 495.257691
26, 126, 2, 3, 0.067142, 973.736884, 343.660861
27, 126, 3, 2, 0.030417, 970.578963, 495.790486
28, 127, 0, 1, 0.000294, 984.731753, 400.190620
29, 127, 1, 2, 0.000327, 980.190752, 495.796163
30, 127, 2, 3, 0.002250, 973.734633, 343.686644
31, 127, 3, 3, 0.002250, 970.576713, 343.712427
0, 128, 0, 2, 0.889830, 983.841922, 507.011519
1, 128, 1, 2, 0.996811, 979.193941, 518.226876
2, 128, 2, 3, 1.498213, 972.236421, 359.974077
3, 128, 3, 1, 0.953236, 969.623477, 417.077174
4, 129, 0, 1, 0.002486, 983.839436, 417.131131
5, 129, 1, 2, 0.002546, 979.191396, 518.270527
6, 129, 2, 0, 0.003434, 972.232987, 5.388182
7, 129, 3, 2, 0.002546, 969.620931, 518.314179
8, 130, 0, 2, 0.015681, 983.823755, 518.573709
9, 130, 1, 2, 0.015681, 979.175715, 518.833240
10, 130, 2, 3, 0.045591, 972.187396, 360.493468
11, 130, 3, 2, 0.015681, 969.605250, 519.092771
12, 131, 0, 2, 0.001493, 983.822262, 519.118827
13, 131, 1, 2, 0.001493, 979.174222, 519.144882
14, 131, 2, 3, 0.011672, 972.175724, 360.627188
15, 131, 3, 1, 0.002085, 969.603165, 417.176217
16, 132, 0, 3, 0.011908, 983.810354, 360.764881
17, 132, 1, 2, 0.188647, 978.985574, 522.439149
18, 132, 2, 3, 0.011908, 972.163816, 360.902574
19, 132, 3, 1, 1.162331, 968.440835, 442.692631
20, 133, 0, 2, 0.002156, 983.808198, 522.476762
21, 133, 1, 2, 0.002156, 978.983419, 522.514375
22, 133, 2, 3, 0.009122, 972.154694, 361.007747
23, 133, 3, 1, 0.034892, 968.405942, 443.453765
24, 134, 0, 2, 0.030417, 983.777781, 523.047170
25, 134, 1, 2, 0.030417, 978.953002, 523.579965
26, 134, 2, 3, 0.067142, 972.087552, 361.770718
27, 134, 3, 1, 0.049588, 968.356355, 444.520672
28, 135, 0, 1, 0.000294, 983.777487, 444.524725
29, 135, 1, 2, 0.000327, 978.952674, 523.585642
30, 135, 2, 3, 0.002250, 972.085301, 361.796501
31, 135, 3, 2, 0.000327, 968.356027, 523.591318
0, 136, 0, 2, 0.889830, 982.887657, 534.806675
1, 136, 1, 2, 0.996811, 977.955863, 546.022032
2, 136, 2, 3, 1.498213, 970.587089, 378.058151
3, 136, 3, 1, 0.953236, 967.402791, 461.411279
4, 137, 0, 1, 0.002486, 982.885170, 461.465236
5, 137, 1, 2, 0.002546, 977.953318, 546.065683
6, 137, 2, 0, 0.003434, 970.583655, 5.724943
7, 137, 3, 2, 0.002546, 967.400245, 546.109334
8, 138, 0, 2, 0.015681, 982.869489, 546.368865
9, 138, 1, 2, 0.015681, 977.937637, 546.628396
10, 138, 2, 3, 0.045591, 970.538064, 378.577542
11, 138, 3, 2, 0.015681, 967.384564, 546.887927
12, 139, 0, 2, 0.001493, 982.867996, 546.913982
13, 139, 1, 2, 0.001493, 977.936144, 546.940037
14, 139, 2, 3, 0.011672, 970.526392, 378.711262
15, 139, 3, 2, 0.001493, 967.383071, 546.966093
16, 140, 0, 3, 0.011908, 982.856088, 378.848955
17, 140, 1, 2, 0.188647, 977.747496, 550.260360
18, 140, 2, 3, 0.011908, 970.514484, 378.986648
19, 140, 3, 2, 0.188647, 967.194424, 553.554627
20, 141, 0, 2, 0.002156, 982.853933, 553.592240
21, 141, 1, 2, 0.002156, 977.745341, 553.629853
22, 141, 2, 3, 0.009122, 970.505362, 379.091821
23, 141, 3, 3, 0.009122, 967.185302, 379.196994
24, 142, 0, 2, 0.030417, 982.823515, 554.162648
25, 142, 1, 2, 0.030417, 977.714924, 554.695443
26, 142, 2, 3, 0.067142, 970.438220, 379.959965
27, 142, 3, 2, 0.030417, 967.154885, 555.228238
28, 143, 0, 1, 0.000294, 982.823222, 461.469289
29, 143, 1, 2, 0.000327, 977.714596, 555.233915
30, 143, 2, 3, 0.002250, 970.435970, 379.985748
31, 143, 3, 1, 0.000294, 967.154591, 461.473342
0, 144, 0, 2, 0.889830, 981.933391, 566.449271
1, 144, 1, 2, 0.996811, 976.717785, 577.664628
2, 144, 2, 3, 1.498213, 968.937757, 396.247398
3, 144, 3, 2, 0.996811, 966.157780, 588.879985
4, 145, 0, 1, 0.002486, 981.930905, 461.527299
5, 145, 1, 2, 0.002546, 976.715240, 588.923636
6, 145, 2, 0, 0.003434, 968.934323, 6.061705
7, 145, 3, 1, 0.002508, 966.155272, 461.581256
8, 146, 0, 2, 0.015681, 981.915224, 589.183167
9, 146, 1, 2, 0.015681, 976.699559, 589.442698
10, 146, 2, 3, 0.045591, 968.888732, 396.766789
11, 146, 3, 3, 0.045591, 966.109681, 397.286180
12, 147, 0, 2, 0.001493, 981.913731, 589.468753
13, 147, 1, 2, 0.001493, 976.698066, 589.494808
14, 147, 2, 3, 0.011672, 968.877060, 397.419900
15, 147, 3, 3, 0.011672, 966.098010, 397.553620
16, 148, 0, 3, 0.011908, 981.901823, 397.691313
17, 148, 1, 2, 0.188647, 976.509418, 592.789075
18, 148, 2, 3, 0.011908, 968.865152, 397.829006
19, 148, 3, 2, 0.188647, 965.909362, 596.083342
20, 149, 0, 2, 0.002156, 981.899667, 596.120956
21, 149, 1, 2, 0.002156, 976.507263, 596.158569
22, 149, 2, 3, 0.009122, 968.856030, 397.934179
23, 149, 3, 3, 0.009122, 965.900240, 398.039351
24, 150, 0, 2, 0.030417, 981.869250, 596.691364
25, 150, 1, 2, 0.030417, 976.476846, 597.224158
26, 150, 2, 3, 0.067142, 968.788888, 398.802323
27, 150, 3, 1, 0.049588, 965.850652, 462.648163
28, 151, 0, 1, 0.000294, 981.868956, 462.652216
29, 151, 1, 2, 0.000327, 976.476518, 597.229835
30, 151, 2, 3, 0.002250, 968.786638, 398.828106
31, 151, 3, 3, 0.002250, 965.848402, 398.853889
0, 152, 0, 2, 0.889830, 980.979126, 608.445192
1, 152, 1, 2, 0.996811, 975.479707, 619.660548
2, 152, 2, 3, 1.498213, 967.288425, 415.115539
3, 152, 3, 3, 1.498213, 964.350189, 431.377189
4, 153, 0, 1, 0.002486, 980.976639, 462.706173
5, 153, 1, 2, 0.002546, 975.477162, 619.704200
6, 153, 2, 0, 0.003434, 967.284991, 6.398466
7, 153, 3, 2, 0.002546, 964.347643, 619.747851
8, 154, 0, 2, 0.015681, 980.960958, 620.007382
9, 154, 1, 2, 0.015681, 975.461481, 620.266913
10, 154, 2, 3, 0.045591, 967.239400, 431.896580
11, 154, 3, 2, 0.015681, 964.331962, 620.526444
12, 155, 0, 2, 0.001493, 980.959465, 620.552499
13, 155, 1, 2, 0.001493, 975.459988, 620.578554
14, 155, 2, 3, 0.011672, 967.227728, 432.030300
15, 155, 3, 2, 0.001493, 964.330469, 620.604610
16, 156, 0, 3, 0.011908, 980.947557, 432.167993
17, 156, 1, 2, 0.188647, 975.271340, 623.898877
18, 156, 2, 3, 0.011908, 967.215820, 432.305686
19, 156, 3, 2, 0.188647, 964.141822, 627.193144
20, 157, 0, 2, 0.002156, 980.945402, 627.230757
21, 157, 1, 2, 0.002156, 975.269185, 627.268370
22, 157, 2, 3, 0.009122, 967.206698, 432.410859
23, 157, 3, 1, 0.034892, 964.106930, 463.467308
24, 158, 0, 2, 0.030417, 980.914985, 627.801165
25, 158, 1, 2, 0.030417, 975.238768, 628.333960
26, 158, 2, 3, 0.067142, 967.139556, 433.173830
27, 158, 3, 1, 0.049588, 964.057342, 464.534215
28, 159, 0, 1, 0.000294, 980.914691, 464.538268
29, 159, 1, 2, 0.000327, 975.238440, 628.339637
30, 159, 2, 3, 0.002250, 967.137306, 433.199613
31, 159, 3, 3, 0.002250, 964.055092, 433.225396
0, 160, 0, 2, 0.889830, 980.024860, 639.554993
1, 160, 1, 2, 0.996811, 974.241629, 650.770350
2, 160, 2, 3, 1.498213, 965.639093, 449.487046
3, 160, 3, 2, 0.996811, 963.058281, 661.985707
4, 161, 0, 1, 0.002486, 980.022374, 464.592225
5, 161, 1, 2, 0.002546, 974.239084, 662.029358
6, 161, 2, 0, 0.003434, 965.635659, 6.735227
7, 161, 3, 2, 0.002546, 963.055735, 662.073009
8, 162, 0, 2, 0.015681, 980.006693, 662.332540
9, 162, 1, 2, 0.015681, 974.223403, 662.592071
10, 162, 2, 3, 0.045591, 965.590068, 450.006437
11, 162, 3, 3, 0.045591, 963.010144, 450.525828
12, 163, 0, 2, 0.001493, 980.005200, 662.618126
13, 163, 1, 2, 0.001493, 974.221910, 662.644181
14, 163, 2, 3, 0.011672, 965.578397, 450.659548
15, 163, 3, 1, 0.002085, 963.008059, 464.637311
16, 164, 0, 3, 0.011908, 979.993292, 450.797241
17, 164, 1, 2, 0.188647, 974.033262, 665.938449
18, 164, 2, 3, 0.011908, 965.566489, 450.934934
19, 164, 3, 2, 0.188647, 962.819412, 669.232716
20, 165, 0, 2, 0.002156, 979.991136, 669.270329
21, 165, 1, 2, 0.002156, 974.031107, 669.307942
22, 165, 2, 3, 0.009122, 965.557366, 451.040107
23, 165, 3, 3, 0.009122, 962.810290, 451.145279
24, 166, 0, 2, 0.030417, 979.960719, 669.840737
25, 166, 1, 2, 0.030417, 974.000690, 670.373532
26, 166, 2, 3, 0.067142, 965.490224, 451.908251
27, 166, 3, 3, 0.067142, 962.743148, 452.671223
28, 167, 0, 1, 0.000294, 979.960425, 464.641364
29, 167, 1, 2, 0.000327, 974.000362, 670.379208
30, 167, 2, 3, 0.002250, 965.487974, 452.697006
31, 167, 3, 1, 0.000294, 962.742854, 464.645416
0, 168, 0, 2, 0.889830, 979.070595, 681.594565
1, 168, 1, 2, 0.996811, 973.003551, 692.809922
2, 168, 2, 3, 1.498213, 963.989761, 468.958656
3, 168, 3, 1, 0.953236, 961.789618, 481.531970
4, 169, 0, 1, 0.002486, 979.068109, 481.585927
5, 169, 1, 2, 0.002546, 973.001006, 692.853573
6, 169, 2, 0, 0.003434, 963.986328, 7.071989
7, 169, 3, 2, 0.002546, 961.787072, 692.897224
8, 170, 0, 2, 0.015681, 979.052428, 693.156755
9, 170, 1, 2, 0.015681, 972.985325, 693.416286
10, 170, 2, 3, 0.045591, 963.940737, 469.478047
11, 170, 3, 2, 0.015681, 961.771391, 693.675817
12, 171, 0, 2, 0.001493, 979.050934, 693.701872
13, 171, 1, 2, 0.001493, 972.983832, 693.727928
14, 171, 2, 3, 0.011672, 963.929065, 469.611767
15, 171, 3, 3, 0.011672, 961.759720, 469.745487
16, 172, 0, 3, 0.011908, 979.039026, 469.883180
17, 172, 1, 2, 0.188647, 972.795184, 697.022195
18, 172, 2, 3, 0.011908, 963.917157, 470.020873
19, 172, 3, 1, 1.162331, 960.597389, 507.102341
20, 173, 0, 2, 0.002156, 979.036871, 697.059808
21, 173, 1, 2, 0.002156, 972.793029, 697.097421
22, 173, 2, 3, 0.009122, 963.908035, 470.126045
23, 173, 3, 3, 0.009122, 960.588267, 470.231218
24, 174, 0, 2, 0.030417, 979.006454, 697.630216
25, 174, 1, 2, 0.030417, 972.762612, 698.163011
26, 174, 2, 3, 0.067142, 963.840893, 470.994190
27, 174, 3, 2, 0.030417, 960.557850, 698.695805
28, 175, 0, 1, 0.000294, 979.006160, 507.106394
29, 175, 1, 2, 0.000327, 972.762284, 698.701482
30, 175, 2, 3, 0.002250, 963.838642, 471.019973
31, 175, 3, 3, 0.002250, 960.555599, 471.045755
0, 176, 0, 2, 0.889830, 978.116329, 709.916839
1, 176, 1, 2, 0.996811, 971.765473, 721.132195
2, 176, 2, 3, 1.498213, 962.340430, 487.307406
3, 176, 3, 1, 0.953236, 959.602363, 523.992948
4, 177, 0, 1, 0.002486, 978.113843, 524.046905
5, 177, 1, 2, 0.002546, 971.762928, 721.175847
6, 177, 2, 0, 0.003434, 962.336996, 7.408750
7, 177, 3, 1, 0.002508, 959.599855, 524.100862
8, 178, 0, 2, 0.015681, 978.098162, 721.435378
9, 178, 1, 2, 0.015681, 971.747247, 721.694908
10, 178, 2, 3, 0.045591, 962.291405, 487.826796
11, 178, 3, 1, 0.379905, 959.219950, 532.418479
12, 179, 0, 2, 0.001493, 978.096669, 721.720964
13, 179, 1, 2, 0.001493, 971.745754, 721.747019
14, 179, 2, 3, 0.011672, 962.279733, 487.960516
15, 179, 3, 1, 0.002085, 959.217866, 532.463565
16, 180, 0, 3, 0.011908, 978.084761, 488.098209
17, 180, 1, 2, 0.188647, 971.557106, 725.041286
18, 180, 2, 3, 0.011908, 962.267825, 488.235902
19, 180, 3, 3, 0.011908, 959.205958, 488.373596
20, 181, 0, 2, 0.002156, 978.082605, 725.078899
21, 181, 1, 2, 0.002156, 971.554951, 725.116513
22, 181, 2, 3, 0.009122, 962.258703, 488.478768
23, 181, 3, 1, 0.034892, 959.171065, 533.224699
24, 182, 0, 2, 0.030417, 978.052188, 725.649307
25, 182, 1, 2, 0.030417, 971.524534, 726.182102
26, 182, 2, 3, 0.067142, 962.191561, 489.241740
27, 182, 3, 1, 0.049588, 959.121478, 534.291607
28, 183, 0, 1, 0.000294, 978.051894, 534.295659
29, 183, 1, 2, 0.000327, 971.524206, 726.187779
30, 183, 2, 3, 0.002250, 962.189310, 489.267523
31, 183, 3, 3, 0.002250, 959.119227, 489.293305
0, 184, 0, 2, 0.889830, 977.162064, 737.403136
1, 184, 1, 2, 0.996811, 970.527395, 748.618492
2, 184, 2, 3, 1.498213, 960.691098, 505.554956
3, 184, 3, 3, 1.498213, 957.621015, 521.816606
4, 185, 0, 1, 0.002486, 977.159578, 534.349617
5, 185, 1, 2, 0.002546, 970.524850, 748.662144
6, 185, 2, 0, 0.003434, 960.687664, 7.745511
7, 185, 3, 2, 0.002546, 957.618469, 748.705795
8, 186, 0, 2, 0.015681, 977.143897, 748.965326
9, 186, 1, 2, 0.015681, 970.509169, 749.224857
10, 186, 2, 3, 0.045591, 960.642073, 522.335997
11, 186, 3, 2, 0.015681, 957.602788, 749.484387
12, 187, 0, 2, 0.001493, 977.142404, 749.510443
13, 187, 1, 2, 0.001493, 970.507676, 749.536498
14, 187, 2, 3, 0.011672, 960.630401, 522.469717
15, 187, 3, 2, 0.001493, 957.601295, 749.562553
16, 188, 0, 3, 0.011908, 977.130496, 522.607410
17, 188, 1, 2, 0.188647, 970.319028, 752.856821
18, 188, 2, 3, 0.011908, 960.618493, 522.745103
19, 188, 3, 3, 0.011908, 957.589387, 522.882796
20, 189, 0, 2, 0.002156, 977.128340, 752.894434
21, 189, 1, 2, 0.002156, 970.316873, 752.932047
22, 189, 2, 3, 0.009122, 960.609371, 522.987969
23, 189, 3, 2, 0.002156, 957.587231, 752.969660
24, 190, 0, 2, 0.030417, 977.097923, 753.502455
25, 190, 1, 2, 0.030417, 970.286456, 754.035250
26, 190, 2, 3, 0.067142, 960.542229, 523.750940
27, 190, 3, 2, 0.030417, 957.556814, 754.568045
28, 191, 0, 1, 0.000294, 977.097629, 534.353669
29, 191, 1, 2, 0.000327, 970.286128, 754.573721
30, 191, 2, 3, 0.002250, 960.539979, 523.776723
31, 191, 3, 2, 0.000327, 957.556486, 754.579398
0, 192, 0, 2, 0.889830, 976.207798, 765.794755
1, 192, 1, 2, 0.996811, 969.289317, 777.010111
2, 192, 2, 3, 1.498213, 959.041766, 540.038373
3, 192, 3, 1, 0.953236, 956.603250, 551.240223
4, 193, 0, 1, 0.002486, 976.205312, 551.294180
5, 193, 1, 2, 0.002546, 969.286772, 777.053762
6, 193, 2, 0, 0.003434, 959.038332, 8.082273
7, 193, 3, 1, 0.002508, 956.600743, 551.348138
8, 194, 0, 2, 0.015681, 976.189631, 777.313293
9, 194, 1, 2, 0.015681, 969.271091, 777.572824
10, 194, 2, 3, 0.045591, 958.992741, 540.557764
11, 194, 3, 3, 0.045591, 956.555152, 541.077155
12, 195, 0, 2, 0.001493, 976.188138, 777.598880
13, 195, 1, 2, 0.001493, 969.269598, 777.624935
14, 195, 2, 3, 0.011672, 958.981069, 541.210875
15, 195, 3, 3, 0.011672, 956.543480, 541.344595
16, 196, 0, 3, 0.011908, 976.176230, 541.482288
17, 196, 1, 2, 0.188647, 969.080950, 780.919202
18, 196, 2, 3, 0.011908, 958.969161, 541.619981
19, 196, 3, 2, 0.188647, 956.354833, 784.213469
20, 197, 0, 2, 0.002156, 976.174074, 784.251082
21, 197, 1, 2, 0.002156, 969.078795, 784.288696
22, 197, 2, 3, 0.009122, 958.960039, 541.725154
23, 197, 3, 3, 0.009122, 956.345710, 541.830326
24, 198, 0, 2, 0.030417, 976.143657, 784.821490
25, 198, 1, 2, 0.030417, 969.048378, 785.354285
26, 198, 2, 3, 0.067142, 958.892897, 542.593298
27, 198, 3, 3, 0.067142, 956.278568, 543.356270
28, 199, 0, 1, 0.000294, 976.143363, 551.352190
29, 199, 1, 2, 0.000327, 969.048050, 785.359962
30, 199, 2, 3, 0.002250, 958.890647, 543.382053
31, 199, 3, 3, 0.002250, 956.276318, 543.407835
0, 200, 0, 2, 0.889830, 975.253533, 796.575318
1, 200, 1, 2, 0.996811, 968.051239, 807.790675
2, 200, 2, 3, 1.498213, 957.392434, 559.669486
3, 200, 3, 1, 0.953236, 955.323082, 568.238744
4, 201, 0, 1, 0.002486, 975.251047, 568.292701
5, 201, 1, 2, 0.002546, 968.048694, 807.834326
6, 201, 2, 0, 0.003434, 957.389000, 8.419034
7, 201, 3, 2, 0.002546, 955.320536, 807.877978
8, 202, 0, 2, 0.015681, 975.235366, 808.137509
9, 202, 1, 2, 0.015681, 968.033013, 808.397039
10, 202, 2, 3, 0.045591, 957.343409, 560.188876
11, 202, 3, 3, 0.045591, 955.274945, 560.708267
12, 203, 0, 2, 0.001493, 975.233873, 808.423095
13, 203, 1, 2, 0.001493, 968.031520, 808.449150
14, 203, 2, 3, 0.011672, 957.331738, 560.841987
15, 203, 3, 2, 0.001493, 955.273452, 808.475205
16, 204, 0, 3, 0.011908, 975.221965, 560.979680
17, 204, 1, 2, 0.188647, 967.842872, 811.769473
18, 204, 2, 3, 0.011908, 957.319830, 561.117373
19, 204, 3, 2, 0.188647, 955.084805, 815.063740
20, 205, 0, 2, 0.002156, 975.219809, 815.101353
21, 205, 1, 2, 0.002156, 967.840717, 815.138966
22, 205, 2, 3, 0.009122, 957.310707, 561.222546
23, 205, 3, 1, 0.034892, 955.049913, 569.053836
24, 206, 0, 2, 0.030417, 975.189392, 815.671761
25, 206, 1, 2, 0.030417, 967.810300, 816.204556
26, 206, 2, 3, 0.067142, 957.243565, 561.985518
27, 206, 3, 2, 0.030417, 955.019496, 816.737350
28, 207, 0, 1, 0.000294, 975.189098, 569.057889
29, 207, 1, 2, 0.000327, 967.809972, 816.743027
30, 207, 2, 3, 0.002250, 957.241315, 562.011301
31, 207, 3, 3, 0.002250, 955.017245, 562.037083
0, 208, 0, 2, 0.889830, 974.299267, 827.958384
1, 208, 1, 2, 0.996811, 966.813161, 839.173740
2, 208, 2, 3, 1.498213, 955.743102, 578.298734
3, 208, 3, 1, 0.953236, 954.064009, 585.944443
4, 209, 0, 1, 0.002486, 974.296781, 585.998400
5, 209, 1, 2, 0.002546, 966.810616, 839.217392
6, 209, 2, 0, 0.003434, 955.739668, 8.755796
7, 209, 3, 2, 0.002546, 954.061463, 839.261043
8, 210, 0, 2, 0.015681, 974.281100, 839.520574
9, 210, 1, 2, 0.015681, 966.794935, 839.780105
10, 210, 2, 3, 0.045591, 955.694077, 578.818124
11, 210, 3, 1, 0.379905, 953.681559, 594.316017
12, 211, 0, 2, 0.001493, 974.279607, 839.806160
13, 211, 1, 2, 0.001493, 966.793442, 839.832215
14, 211, 2, 3, 0.011672, 955.682406, 578.951844
15, 211, 3, 1, 0.002085, 953.679474, 594.361103
16, 212, 0, 3, 0.011908, 974.267699, 579.089537
17, 212, 1, 2, 0.188647, 966.604794, 843.126483
18, 212, 2, 3, 0.011908, 955.670498, 579.227230
19, 212, 3, 3, 0.011908, 953.667566, 579.364924
20, 213, 0, 2, 0.002156, 974.265543, 843.164096
21, 213, 1, 2, 0.002156, 966.602639, 843.201709
22, 213, 2, 3, 0.009122, 955.661375, 579.470096
23, 213, 3, 1, 0.034892, 953.632674, 595.122237
24, 214, 0, 2, 0.030417, 974.235126, 843.734504
25, 214, 1, 2, 0.030417, 966.572222, 844.267299
26, 214, 2, 3, 0.067142, 955.594234, 580.233068
27, 214, 3, 1, 0.049588, 953.583086, 596.189144
28, 215, 0, 1, 0.000294, 974.234832, 596.193197
29, 215, 1, 2, 0.000327, 966.571894, 844.272975
30, 215, 2, 3, 0.002250, 955.591983, 580.258851
31, 215, 3, 2, 0.000327, 953.582758, 844.278652
0, 216, 0, 2, 0.889830, 973.345002, 855.494009
1, 216, 1, 2, 0.996811, 965.575083, 866.709365
2, 216, 2, 3, 1.498213, 954.093770, 596.520501
3, 216, 3, 1, 0.953236, 952.629522, 613.079751
4, 217, 0, 1, 0.002486, 973.342516, 613.133708
5, 217, 1, 2, 0.002546, 965.572538, 866.753016
6, 217, 2, 0, 0.003434, 954.090337, 9.092557
7, 217, 3, 2, 0.002546, 952.626977, 866.796668
8, 218, 0, 2, 0.015681, 973.326835, 867.056199
9, 218, 1, 2, 0.015681, 965.556857, 867.315729
10, 218, 2, 3, 0.045591, 954.044746, 597.039892
11, 218, 3, 2, 0.015681, 952.611296, 867.575260
12, 219, 0, 2, 0.001493, 973.325342, 867.601316
13, 219, 1, 2, 0.001493, 965.555364, 867.627371
14, 219, 2, 3, 0.011672, 954.033074, 597.173612
15, 219, 3, 3, 0.011672, 952.599624, 597.307332
16, 220, 0, 3, 0.011908, 973.313434, 597.445025
17, 220, 1, 2, 0.188647, 965.366716, 870.921638
18, 220, 2, 3, 0.011908, 954.021166, 597.582718
19, 220, 3, 1, 1.162331, 951.437293, 638.650122
20, 221, 0, 2, 0.002156, 973.311278, 870.959251
21, 221, 1, 2, 0.002156, 965.364561, 870.996865
22, 221, 2, 3, 0.009122, 954.012044, 597.687891
23, 221, 3, 3, 0.009122, 951.428171, 597.793063
24, 222, 0, 2, 0.030417, 973.280861, 871.529659
25, 222, 1, 2, 0.030417, 965.334144, 872.062454
26, 222, 2, 3, 0.067142, 953.944902, 598.556035
27, 222, 3, 2, 0.030417, 951.397754, 872.595249
28, 223, 0, 1, 0.000294, 973.280567, 638.654175
29, 223, 1, 2, 0.000327, 965.333816, 872.600926
30, 223, 2, 3, 0.002250, 953.942651, 598.581818
31, 223, 3, 2, 0.000327, 951.397426, 872.606602
0, 224, 0, 2, 0.889830, 972.390736, 883.821959
1, 224, 1, 2, 0.996811, 964.337005, 895.037316
2, 224, 2, 3, 1.498213, 952.444439, 614.843468
3, 224, 3, 1, 0.953236, 950.444190, 655.540729
4, 225, 0, 1, 0.002486, 972.388250, 655.594686
5, 225, 1, 2, 0.002546, 964.334460, 895.080967
6, 225, 2, 0, 0.003434, 952.441005, 9.429318
7, 225, 3, 2, 0.002546, 950.441645, 895.124618
8, 226, 0, 2, 0.015681, 972.372569, 895.384149
9, 226, 1, 2, 0.015681, 964.318779, 895.643680
10, 226, 2, 3, 0.045591, 952.395414, 615.362859
11, 226, 3, 2, 0.015681, 950.425964, 895.903211
12, 227, 0, 2, 0.001493, 972.371076, 895.929266
13, 227, 1, 2, 0.001493, 964.317286, 895.955321
14, 227, 2, 3, 0.011672, 952.383742, 615.496579
15, 227, 3, 2, 0.001493, 950.424471, 895.981377
16, 228, 0, 3, 0.011908, 972.359168, 615.634272
17, 228, 1, 2, 0.188647, 964.128638, 899.275644
18, 228, 2, 3, 0.011908, 952.371834, 615.771965
19, 228, 3, 1, 1.162331, 949.262140, 681.111099
20, 229, 0, 2, 0.002156, 972.357012, 899.313257
21, 229, 1, 2, 0.002156, 964.126483, 899.350870
22, 229, 2, 3, 0.009122, 952.362712, 615.877138
23, 229, 3, 2, 0.002156, 949.259984, 899.388483
24, 230, 0, 2, 0.030417, 972.326595, 899.921278
25, 230, 1, 2, 0.030417, 964.096066, 900.454073
26, 230, 2, 3, 0.067142, 952.295570, 616.640109
27, 230, 3, 3, 0.067142, 949.192842, 617.403081
28, 231, 0, 1, 0.000294, 972.326301, 681.115152
29, 231, 1, 2, 0.000327, 964.095738, 900.459750
30, 231, 2, 3, 0.002250, 952.293319, 617.428864
31, 231, 3, 2, 0.000327, 949.192515, 900.465426
0, 232, 0, 2, 0.889830, 971.436471, 911.680783
1, 232, 1, 2, 0.996811, 963.098927, 922.896140
2, 232, 2, 3, 1.498213, 950.795107, 633.690514
3, 232, 3, 1, 0.953236, 948.239279, 698.001706
4, 233, 0, 1, 0.002486, 971.433985, 698.055663
5, 233, 1, 2, 0.002546, 963.096382, 922.939791
6, 233, 2, 0, 0.003434, 950.791673, 9.766080
7, 233, 3, 2, 0.002546, 948.236733, 922.983442
8, 234, 0, 2, 0.015681, 971.418304, 923.242973
9, 234, 1, 2, 0.015681, 963.080701, 923.502504
10, 234, 2, 3, 0.045591, 950.746082, 634.209905
11, 234, 3, 3, 0.045591, 948.191142, 634.729296
12, 235, 0, 2, 0.001493, 971.416811, 923.528559
13, 235, 1, 2, 0.001493, 963.079208, 923.554615
14, 235, 2, 3, 0.011672, 950.734410, 634.863016
15, 235, 3, 2, 0.001493, 948.189649, 923.580670
16, 236, 0, 3, 0.011908, 971.404903, 635.000709
17, 236, 1, 2, 0.188647, 962.890560, 926.874937
18, 236, 2, 3, 0.011908, 950.722502, 635.138402
19, 236, 3, 3, 0.011908, 948.177741, 635.276095
20, 237, 0, 2, 0.002156, 971.402747, 926.912550
21, 237, 1, 2, 0.002156, 962.888405, 926.950164
22, 237, 2, 3, 0.009122, 950.713380, 635.381268
23, 237, 3, 1, 0.034892, 948.142849, 698.816798
24, 238, 0, 2, 0.030417, 971.372330, 927.482958
